day_of_month,day_of_week,op_unique_carrier,origin_city_name,origin_state_abr,dest_city_name,dest_state_abr,crs_dep_time,dep_delay,crs_arr_time,arr_delay,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
1,6,AA,"Dallas/Fort Worth, TX",TX,"Raleigh/Durham, NC",NC,1426,114.0,1801,103.0,155.0,144.0,126.0,1061.0,15.0,0.0,0.0,0.0,88.0
1,6,UA,"Newark, NJ",NJ,"Tampa, FL",FL,1155,-2.0,1451,40.0,176.0,218.0,152.0,997.0,0.0,0.0,40.0,0.0,0.0
30,7,YX,"Washington, DC",VA,"Indianapolis, IN",IN,1359,42.0,1600,29.0,121.0,108.0,76.0,500.0,0.0,0.0,0.0,0.0,29.0
24,1,HA,"Honolulu, HI",HI,"Kahului, HI",HI,1745,45.0,1827,44.0,42.0,41.0,21.0,100.0,2.0,0.0,0.0,0.0,42.0
1,6,DL,"Palm Springs, CA",CA,"Minneapolis, MN",MN,620,42.0,1139,42.0,199.0,199.0,172.0,1454.0,0.0,42.0,0.0,0.0,0.0
19,3,AA,"Dallas/Fort Worth, TX",TX,"Ontario, CA",CA,1240,36.0,1354,40.0,194.0,198.0,175.0,1188.0,36.0,0.0,4.0,0.0,0.0
29,6,DL,"Tampa, FL",FL,"Boston, MA",MA,700,29.0,1003,16.0,183.0,170.0,148.0,1185.0,16.0,0.0,0.0,0.0,0.0
30,7,WN,"Fort Myers, FL",FL,"Baltimore, MD",MD,600,-3.0,825,15.0,145.0,163.0,147.0,919.0,0.0,0.0,15.0,0.0,0.0
15,6,MQ,"Sioux Falls, SD",SD,"Dallas/Fort Worth, TX",TX,1316,-2.0,1536,15.0,140.0,157.0,120.0,737.0,0.0,0.0,15.0,0.0,0.0
25,2,OO,"Jackson, WY",WY,"Denver, CO",CO,1620,99.0,1800,108.0,100.0,109.0,74.0,406.0,0.0,108.0,0.0,0.0,0.0
30,7,AS,"Seattle, WA",WA,"Pasco/Kennewick/Richland, WA",WA,1930,156.0,2025,181.0,55.0,80.0,34.0,172.0,156.0,0.0,25.0,0.0,0.0
10,1,AA,"Miami, FL",FL,"New York, NY",NY,1757,36.0,2059,32.0,182.0,178.0,140.0,1089.0,32.0,0.0,0.0,0.0,0.0
5,3,WN,"Denver, CO",CO,"Phoenix, AZ",AZ,1320,40.0,1415,38.0,115.0,113.0,92.0,602.0,7.0,0.0,0.0,0.0,31.0
30,7,AA,"Philadelphia, PA",PA,"Charleston, SC",SC,831,-5.0,1022,15.0,111.0,131.0,95.0,550.0,0.0,0.0,15.0,0.0,0.0
1,6,F9,"Orlando, FL",FL,"Cleveland, OH",OH,520,6.0,750,34.0,150.0,178.0,155.0,895.0,6.0,0.0,28.0,0.0,0.0
2,7,OO,"Great Falls, MT",MT,"Minneapolis, MN",MN,544,85.0,923,58.0,159.0,132.0,110.0,887.0,58.0,0.0,0.0,0.0,0.0
7,5,B6,"Fort Lauderdale, FL",FL,"Washington, DC",VA,1745,26.0,2025,16.0,160.0,150.0,123.0,899.0,16.0,0.0,0.0,0.0,0.0
27,4,WN,"Baltimore, MD",MD,"Nashville, TN",TN,1850,29.0,1950,17.0,120.0,108.0,96.0,587.0,17.0,0.0,0.0,0.0,0.0
7,5,AA,"Philadelphia, PA",PA,"Tampa, FL",FL,1855,9.0,2142,22.0,167.0,180.0,141.0,920.0,0.0,0.0,13.0,0.0,9.0
18,2,YX,"Columbus, OH",OH,"New York, NY",NY,611,146.0,759,131.0,108.0,93.0,77.0,479.0,131.0,0.0,0.0,0.0,0.0
22,6,AA,"Charlotte, NC",NC,"Jacksonville, FL",FL,1520,49.0,1637,44.0,77.0,72.0,55.0,328.0,0.0,0.0,0.0,0.0,44.0
4,2,OO,"Chicago, IL",IL,"Oklahoma City, OK",OK,1935,159.0,2200,165.0,145.0,151.0,123.0,693.0,165.0,0.0,0.0,0.0,0.0
3,1,AA,"Phoenix, AZ",AZ,"Des Moines, IA",IA,1910,112.0,2355,85.0,165.0,138.0,124.0,1150.0,1.0,0.0,0.0,0.0,84.0
28,5,WN,"Orlando, FL",FL,"New Orleans, LA",LA,1155,27.0,1250,18.0,115.0,106.0,88.0,551.0,18.0,0.0,0.0,0.0,0.0
23,7,YX,"Newark, NJ",NJ,"Rochester, NY",NY,2158,37.0,2325,23.0,87.0,73.0,47.0,246.0,19.0,0.0,0.0,0.0,4.0
22,6,WN,"Albuquerque, NM",NM,"Denver, CO",CO,1755,67.0,1920,49.0,85.0,67.0,55.0,349.0,0.0,0.0,0.0,0.0,49.0
14,5,WN,"Baltimore, MD",MD,"Tampa, FL",FL,1645,40.0,1910,36.0,145.0,141.0,121.0,842.0,11.0,0.0,0.0,0.0,25.0
30,7,NK,"Manchester, NH",NH,"Orlando, FL",FL,715,-8.0,1025,34.0,190.0,232.0,186.0,1142.0,0.0,0.0,34.0,0.0,0.0
27,4,UA,"Orlando, FL",FL,"Newark, NJ",NJ,1550,8.0,1837,17.0,167.0,176.0,145.0,937.0,0.0,0.0,17.0,0.0,0.0
23,7,WN,"Charlotte, NC",NC,"Denver, CO",CO,1805,12.0,1945,15.0,220.0,223.0,197.0,1337.0,12.0,0.0,3.0,0.0,0.0
26,3,UA,"Denver, CO",CO,"Tampa, FL",FL,941,18.0,1511,20.0,210.0,212.0,188.0,1506.0,0.0,0.0,2.0,0.0,18.0
7,5,QX,"Everett, WA",WA,"San Francisco, CA",CA,1440,48.0,1653,50.0,133.0,135.0,104.0,710.0,0.0,0.0,2.0,0.0,48.0
17,1,NK,"Fort Lauderdale, FL",FL,"Orlando, FL",FL,2105,205.0,2213,201.0,68.0,64.0,32.0,177.0,0.0,8.0,1.0,0.0,192.0
5,3,AA,"Jacksonville, FL",FL,"Dallas/Fort Worth, TX",TX,1449,75.0,1641,110.0,172.0,207.0,185.0,918.0,11.0,0.0,35.0,0.0,64.0
3,1,UA,"Los Angeles, CA",CA,"Honolulu, HI",HI,1720,14.0,2005,22.0,345.0,353.0,319.0,2556.0,14.0,0.0,8.0,0.0,0.0
26,3,WN,"Nashville, TN",TN,"Tampa, FL",FL,1650,367.0,1935,352.0,105.0,90.0,76.0,612.0,0.0,0.0,0.0,0.0,352.0
14,5,DL,"Detroit, MI",MI,"Fort Lauderdale, FL",FL,700,32.0,1000,47.0,180.0,195.0,158.0,1127.0,32.0,0.0,15.0,0.0,0.0
17,1,OO,"St. Louis, MO",MO,"Chicago, IL",IL,1146,54.0,1311,65.0,85.0,96.0,59.0,258.0,65.0,0.0,0.0,0.0,0.0
12,3,AA,"Dallas/Fort Worth, TX",TX,"Atlanta, GA",GA,2048,16.0,2351,15.0,123.0,122.0,104.0,731.0,14.0,0.0,0.0,0.0,1.0
16,7,YX,"Kansas City, MO",MO,"Chicago, IL",IL,1035,20.0,1210,18.0,95.0,93.0,70.0,403.0,0.0,0.0,0.0,0.0,18.0
23,7,WN,"Raleigh/Durham, NC",NC,"Dallas, TX",TX,1950,14.0,2145,24.0,175.0,185.0,170.0,1052.0,0.0,0.0,10.0,0.0,14.0
23,7,AA,"Cleveland, OH",OH,"Dallas/Fort Worth, TX",TX,1741,33.0,1939,28.0,178.0,173.0,156.0,1021.0,0.0,0.0,0.0,28.0,0.0
30,7,UA,"Newark, NJ",NJ,"Boston, MA",MA,942,3.0,1109,19.0,87.0,103.0,36.0,200.0,0.0,0.0,19.0,0.0,0.0
23,7,WN,"Dallas, TX",TX,"Lubbock, TX",TX,940,33.0,1055,24.0,75.0,66.0,51.0,293.0,0.0,0.0,0.0,0.0,24.0
30,7,WN,"Charleston, SC",SC,"Denver, CO",CO,1915,34.0,2115,16.0,240.0,222.0,207.0,1449.0,10.0,0.0,0.0,0.0,6.0
15,6,NK,"Las Vegas, NV",NV,"Detroit, MI",MI,2300,-3.0,553,16.0,233.0,252.0,209.0,1749.0,0.0,0.0,16.0,0.0,0.0
16,7,G7,"Newark, NJ",NJ,"Rochester, NY",NY,1114,111.0,1235,103.0,81.0,73.0,43.0,246.0,25.0,0.0,0.0,0.0,78.0
27,4,AS,"New Orleans, LA",LA,"Seattle, WA",WA,1730,106.0,2040,113.0,310.0,317.0,285.0,2086.0,4.0,0.0,7.0,0.0,102.0
26,3,OO,"Dallas/Fort Worth, TX",TX,"Denver, CO",CO,1135,24.0,1245,93.0,130.0,199.0,96.0,641.0,0.0,0.0,0.0,0.0,93.0
10,1,WN,"St. Louis, MO",MO,"Little Rock, AR",AR,2205,65.0,2315,56.0,70.0,61.0,47.0,296.0,0.0,0.0,0.0,0.0,56.0
21,5,UA,"Cleveland, OH",OH,"Fort Myers, FL",FL,1025,27.0,1307,25.0,162.0,160.0,135.0,1025.0,0.0,0.0,25.0,0.0,0.0
20,4,AA,"Charlotte Amalie, VI",VI,"New York, NY",NY,1333,0.0,1750,87.0,257.0,344.0,306.0,1623.0,0.0,0.0,87.0,0.0,0.0
25,2,AA,"Washington, DC",VA,"New York, NY",NY,1210,73.0,1324,68.0,74.0,69.0,46.0,214.0,0.0,0.0,0.0,0.0,68.0
22,6,MQ,"Fayetteville, AR",AR,"Charlotte, NC",NC,716,-8.0,1027,16.0,131.0,155.0,117.0,754.0,0.0,0.0,16.0,0.0,0.0
16,7,DL,"Atlanta, GA",GA,"Cleveland, OH",OH,2015,66.0,2156,62.0,101.0,97.0,70.0,554.0,32.0,0.0,0.0,0.0,30.0
6,4,F9,"Tampa, FL",FL,"San Juan, PR",PR,1658,20.0,1951,38.0,173.0,191.0,153.0,1237.0,19.0,0.0,18.0,0.0,1.0
3,1,WN,"Salt Lake City, UT",UT,"Phoenix, AZ",AZ,2055,7.0,2140,42.0,105.0,140.0,83.0,507.0,0.0,0.0,35.0,0.0,7.0
29,6,AA,"Orlando, FL",FL,"Philadelphia, PA",PA,1917,51.0,2148,33.0,151.0,133.0,109.0,861.0,0.0,0.0,0.0,0.0,33.0
19,3,OH,"Charlotte, NC",NC,"Lexington, KY",KY,2048,90.0,2212,85.0,84.0,79.0,46.0,281.0,0.0,0.0,0.0,0.0,85.0
23,7,WN,"Detroit, MI",MI,"Nashville, TN",TN,1355,60.0,1430,61.0,95.0,96.0,75.0,456.0,60.0,0.0,1.0,0.0,0.0
20,4,B6,"Los Angeles, CA",CA,"Salt Lake City, UT",UT,1150,17.0,1445,27.0,115.0,125.0,90.0,590.0,7.0,0.0,10.0,0.0,10.0
10,1,OO,"San Francisco, CA",CA,"Palm Springs, CA",CA,920,-1.0,1053,16.0,93.0,110.0,75.0,421.0,16.0,0.0,0.0,0.0,0.0
5,3,AA,"Phoenix, AZ",AZ,"Detroit, MI",MI,1641,52.0,2330,19.0,229.0,196.0,174.0,1671.0,9.0,0.0,0.0,0.0,10.0
5,3,WN,"Chicago, IL",IL,"Austin, TX",TX,2200,8.0,45,30.0,165.0,187.0,163.0,972.0,3.0,0.0,22.0,0.0,5.0
20,4,AA,"Dallas/Fort Worth, TX",TX,"San Francisco, CA",CA,1858,79.0,2055,123.0,237.0,281.0,204.0,1464.0,0.0,79.0,44.0,0.0,0.0
15,6,B6,"Las Vegas, NV",NV,"Boston, MA",MA,2233,20.0,633,31.0,300.0,311.0,281.0,2381.0,2.0,0.0,11.0,0.0,18.0
10,1,B6,"Orlando, FL",FL,"Newark, NJ",NJ,2054,37.0,2342,37.0,168.0,168.0,131.0,937.0,11.0,0.0,0.0,0.0,26.0
4,2,OO,"Huntsville, AL",AL,"Denver, CO",CO,830,-7.0,1034,15.0,184.0,206.0,170.0,1048.0,15.0,0.0,0.0,0.0,0.0
25,2,C5,"Houston, TX",TX,"Tulsa, OK",OK,1420,15.0,1557,22.0,97.0,104.0,73.0,429.0,0.0,0.0,7.0,0.0,15.0
24,1,F9,"Las Vegas, NV",NV,"Denver, CO",CO,550,49.0,843,48.0,113.0,112.0,86.0,628.0,48.0,0.0,0.0,0.0,0.0
18,2,WN,"Nashville, TN",TN,"Phoenix, AZ",AZ,910,38.0,1105,15.0,235.0,212.0,196.0,1449.0,15.0,0.0,0.0,0.0,0.0
10,1,WN,"Atlanta, GA",GA,"Houston, TX",TX,1920,61.0,2040,51.0,140.0,130.0,107.0,696.0,20.0,0.0,0.0,0.0,31.0
19,3,DL,"Detroit, MI",MI,"Los Angeles, CA",CA,628,-2.0,835,24.0,307.0,333.0,284.0,1979.0,0.0,0.0,24.0,0.0,0.0
23,7,WN,"Las Vegas, NV",NV,"Honolulu, HI",HI,1100,23.0,1425,30.0,385.0,392.0,350.0,2762.0,0.0,0.0,7.0,0.0,23.0
18,2,WN,"Denver, CO",CO,"San Jose, CA",CA,1320,36.0,1455,47.0,155.0,166.0,152.0,948.0,9.0,0.0,11.0,0.0,27.0
4,2,UA,"San Antonio, TX",TX,"Newark, NJ",NJ,1244,-2.0,1732,20.0,228.0,250.0,193.0,1569.0,0.0,0.0,20.0,0.0,0.0
6,4,UA,"Seattle, WA",WA,"Houston, TX",TX,2359,90.0,616,84.0,257.0,251.0,226.0,1874.0,13.0,0.0,0.0,0.0,71.0
23,7,WN,"Santa Ana, CA",CA,"San Jose, CA",CA,1935,64.0,2050,60.0,75.0,71.0,58.0,342.0,5.0,0.0,0.0,0.0,55.0
7,5,UA,"Austin, TX",TX,"Houston, TX",TX,1005,347.0,1107,343.0,62.0,58.0,32.0,140.0,0.0,0.0,0.0,0.0,343.0
10,1,AA,"Cleveland, OH",OH,"Miami, FL",FL,612,27.0,909,18.0,177.0,168.0,143.0,1080.0,18.0,0.0,0.0,0.0,0.0
19,3,WN,"Denver, CO",CO,"Boise, ID",ID,2215,74.0,5,73.0,110.0,109.0,94.0,649.0,0.0,0.0,0.0,0.0,73.0
3,1,9E,"Albany, GA",GA,"Atlanta, GA",GA,1251,81.0,1357,79.0,66.0,64.0,40.0,145.0,0.0,41.0,0.0,0.0,38.0
27,4,G4,"Harrisburg, PA",PA,"Myrtle Beach, SC",SC,1429,13.0,1558,20.0,89.0,96.0,74.0,465.0,13.0,0.0,7.0,0.0,0.0
11,2,AA,"Dallas/Fort Worth, TX",TX,"Philadelphia, PA",PA,834,-1.0,1247,19.0,193.0,213.0,184.0,1303.0,0.0,0.0,19.0,0.0,0.0
19,3,OO,"Salt Lake City, UT",UT,"Boise, ID",ID,1533,2.0,1649,24.0,76.0,98.0,45.0,290.0,24.0,0.0,0.0,0.0,0.0
29,6,WN,"Las Vegas, NV",NV,"Chicago, IL",IL,1755,36.0,2325,24.0,210.0,198.0,183.0,1521.0,5.0,0.0,0.0,0.0,19.0
18,2,WN,"Baltimore, MD",MD,"New Orleans, LA",LA,2140,39.0,2325,27.0,165.0,153.0,136.0,998.0,2.0,0.0,0.0,0.0,25.0
23,7,AA,"Chicago, IL",IL,"San Diego, CA",CA,1755,1300.0,2022,1287.0,267.0,254.0,230.0,1723.0,1287.0,0.0,0.0,0.0,0.0
20,4,WN,"New Orleans, LA",LA,"Orlando, FL",FL,2100,86.0,2340,71.0,100.0,85.0,73.0,551.0,0.0,0.0,0.0,0.0,71.0
15,6,AS,"Los Angeles, CA",CA,"Newark, NJ",NJ,600,-5.0,1420,29.0,320.0,354.0,325.0,2454.0,0.0,0.0,29.0,0.0,0.0
5,3,DL,"Atlanta, GA",GA,"Newark, NJ",NJ,1549,59.0,1800,52.0,131.0,124.0,98.0,746.0,11.0,0.0,20.0,0.0,21.0
2,7,OH,"Washington, DC",VA,"White Plains, NY",NY,1338,-11.0,1457,22.0,79.0,112.0,69.0,234.0,0.0,0.0,22.0,0.0,0.0
27,4,DL,"Atlanta, GA",GA,"Denver, CO",CO,1813,20.0,1930,41.0,197.0,218.0,172.0,1199.0,20.0,0.0,21.0,0.0,0.0
21,5,WN,"Las Vegas, NV",NV,"Santa Barbara, CA",CA,1410,14.0,1530,18.0,80.0,84.0,53.0,289.0,5.0,0.0,4.0,0.0,9.0
20,4,WN,"Tampa, FL",FL,"San Antonio, TX",TX,1635,184.0,1820,180.0,165.0,161.0,147.0,972.0,180.0,0.0,0.0,0.0,0.0
2,7,YX,"Philadelphia, PA",PA,"Hartford, CT",CT,2104,62.0,2210,59.0,66.0,63.0,39.0,196.0,59.0,0.0,0.0,0.0,0.0
27,4,NK,"New Orleans, LA",LA,"Orlando, FL",FL,1552,69.0,1841,84.0,109.0,124.0,88.0,551.0,0.0,0.0,84.0,0.0,0.0
14,5,DL,"Washington, DC",VA,"Atlanta, GA",GA,942,40.0,1130,30.0,108.0,98.0,77.0,534.0,28.0,0.0,0.0,0.0,2.0
9,7,AA,"Fort Lauderdale, FL",FL,"Los Angeles, CA",CA,1908,-1.0,2153,16.0,345.0,362.0,309.0,2343.0,0.0,0.0,16.0,0.0,0.0
20,4,B6,"Los Angeles, CA",CA,"Las Vegas, NV",NV,1005,63.0,1127,59.0,82.0,78.0,42.0,236.0,0.0,0.0,23.0,0.0,36.0
27,4,C5,"Albany, NY",NY,"Washington, DC",VA,1450,29.0,1620,28.0,90.0,89.0,65.0,325.0,28.0,0.0,0.0,0.0,0.0
16,7,WN,"Phoenix, AZ",AZ,"Orlando, FL",FL,905,15.0,1605,21.0,240.0,246.0,216.0,1849.0,15.0,0.0,6.0,0.0,0.0
5,3,UA,"Chicago, IL",IL,"Las Vegas, NV",NV,715,32.0,914,41.0,239.0,248.0,213.0,1514.0,0.0,32.0,9.0,0.0,0.0
11,2,AA,"Las Vegas, NV",NV,"Washington, DC",VA,1326,-4.0,2055,19.0,269.0,292.0,263.0,2089.0,0.0,0.0,19.0,0.0,0.0
29,6,B6,"Fort Lauderdale, FL",FL,"Boston, MA",MA,1730,70.0,2051,52.0,201.0,183.0,145.0,1237.0,13.0,0.0,0.0,0.0,39.0
26,3,AA,"Madison, WI",WI,"Dallas/Fort Worth, TX",TX,1317,34.0,1549,61.0,152.0,179.0,158.0,821.0,0.0,34.0,27.0,0.0,0.0
23,7,UA,"Newark, NJ",NJ,"Raleigh/Durham, NC",NC,1100,19.0,1237,16.0,97.0,94.0,67.0,416.0,13.0,0.0,0.0,0.0,3.0
30,7,MQ,"Dallas/Fort Worth, TX",TX,"Houston, TX",TX,1503,47.0,1613,74.0,70.0,97.0,45.0,247.0,47.0,0.0,27.0,0.0,0.0
16,7,F9,"Dallas/Fort Worth, TX",TX,"Tampa, FL",FL,2112,92.0,44,83.0,152.0,143.0,114.0,929.0,0.0,0.0,0.0,0.0,83.0
26,3,WN,"Austin, TX",TX,"Phoenix, AZ",AZ,1905,55.0,1935,47.0,150.0,142.0,124.0,872.0,4.0,0.0,0.0,0.0,43.0
25,2,DL,"Fort Lauderdale, FL",FL,"Detroit, MI",MI,1805,-7.0,2108,39.0,183.0,229.0,174.0,1127.0,0.0,0.0,39.0,0.0,0.0
24,1,B6,"Orlando, FL",FL,"Hartford, CT",CT,1009,0.0,1259,25.0,170.0,195.0,130.0,1050.0,0.0,0.0,25.0,0.0,0.0
29,6,B6,"Atlanta, GA",GA,"New York, NY",NY,1906,85.0,2129,85.0,143.0,143.0,97.0,760.0,0.0,0.0,85.0,0.0,0.0
3,1,B6,"Tampa, FL",FL,"Boston, MA",MA,2120,43.0,28,33.0,188.0,178.0,153.0,1185.0,0.0,0.0,0.0,0.0,33.0
28,5,OO,"Los Angeles, CA",CA,"Santa Rosa, CA",CA,800,92.0,937,74.0,97.0,79.0,62.0,400.0,0.0,74.0,0.0,0.0,0.0
18,2,WN,"San Jose, CA",CA,"Austin, TX",TX,1110,135.0,1630,122.0,200.0,187.0,169.0,1476.0,3.0,0.0,0.0,0.0,119.0
17,1,9E,"Jacksonville, FL",FL,"New York, NY",NY,1042,38.0,1258,42.0,136.0,140.0,95.0,833.0,0.0,0.0,37.0,0.0,5.0
17,1,WN,"Orlando, FL",FL,"Chicago, IL",IL,1750,65.0,1935,72.0,165.0,172.0,148.0,990.0,5.0,0.0,7.0,0.0,60.0
25,2,WN,"Chicago, IL",IL,"Las Vegas, NV",NV,1930,121.0,2130,106.0,240.0,225.0,194.0,1514.0,6.0,0.0,0.0,0.0,100.0
27,4,DL,"Atlanta, GA",GA,"Birmingham, AL",AL,817,-3.0,807,30.0,50.0,83.0,33.0,134.0,0.0,0.0,30.0,0.0,0.0
3,1,OO,"Atlanta, GA",GA,"Shreveport, LA",LA,2159,49.0,2301,46.0,122.0,119.0,97.0,551.0,46.0,0.0,0.0,0.0,0.0
8,6,AA,"Charlotte, NC",NC,"Daytona Beach, FL",FL,1109,24.0,1238,29.0,89.0,94.0,75.0,416.0,0.0,0.0,5.0,0.0,24.0
4,2,G4,"Sanford, FL",FL,"Knoxville, TN",TN,1217,9.0,1352,19.0,95.0,105.0,85.0,511.0,7.0,0.0,10.0,0.0,2.0
25,2,ZW,"Madison, WI",WI,"Chicago, IL",IL,1741,69.0,1840,69.0,59.0,59.0,25.0,108.0,69.0,0.0,0.0,0.0,0.0
10,1,MQ,"Shreveport, LA",LA,"Dallas/Fort Worth, TX",TX,2018,64.0,2135,40.0,77.0,53.0,38.0,190.0,40.0,0.0,0.0,0.0,0.0
7,5,AA,"Charlotte, NC",NC,"Orlando, FL",FL,756,-5.0,933,69.0,97.0,171.0,71.0,468.0,0.0,0.0,69.0,0.0,0.0
4,2,UA,"Chicago, IL",IL,"Newark, NJ",NJ,1750,75.0,2110,55.0,140.0,120.0,85.0,719.0,0.0,13.0,0.0,0.0,42.0
28,5,WN,"Austin, TX",TX,"Orlando, FL",FL,1810,45.0,2140,58.0,150.0,163.0,141.0,994.0,0.0,31.0,13.0,0.0,14.0
23,7,F9,"Atlanta, GA",GA,"Philadelphia, PA",PA,2055,49.0,2256,46.0,121.0,118.0,90.0,666.0,25.0,0.0,0.0,0.0,21.0
20,4,OH,"Washington, DC",VA,"Chattanooga, TN",TN,1704,40.0,1906,30.0,122.0,112.0,87.0,523.0,0.0,0.0,0.0,0.0,30.0
26,3,AA,"San Antonio, TX",TX,"Chicago, IL",IL,1315,47.0,1600,36.0,165.0,154.0,137.0,1041.0,36.0,0.0,0.0,0.0,0.0
22,6,AA,"Charlotte, NC",NC,"Fort Lauderdale, FL",FL,1431,98.0,1627,103.0,116.0,121.0,95.0,632.0,11.0,0.0,5.0,0.0,87.0
20,4,DL,"Atlanta, GA",GA,"San Diego, CA",CA,1745,3.0,1929,28.0,284.0,309.0,287.0,1892.0,0.0,0.0,28.0,0.0,0.0
24,1,WN,"Norfolk, VA",VA,"Nashville, TN",TN,1425,29.0,1520,36.0,115.0,122.0,102.0,585.0,28.0,0.0,7.0,0.0,1.0
1,6,F9,"Denver, CO",CO,"Las Vegas, NV",NV,2129,58.0,2236,51.0,127.0,120.0,92.0,628.0,51.0,0.0,0.0,0.0,0.0
20,4,ZW,"Harrisburg, PA",PA,"Chicago, IL",IL,1221,-3.0,1339,23.0,138.0,164.0,131.0,594.0,0.0,0.0,23.0,0.0,0.0
30,7,NK,"New York, NY",NY,"Miami, FL",FL,1159,-4.0,1509,43.0,190.0,237.0,176.0,1096.0,0.0,0.0,43.0,0.0,0.0
29,6,UA,"Washington, DC",VA,"Boston, MA",MA,1251,40.0,1431,27.0,100.0,87.0,63.0,413.0,27.0,0.0,0.0,0.0,0.0
4,2,AA,"Pittsburgh, PA",PA,"Dallas/Fort Worth, TX",TX,903,33.0,1115,18.0,192.0,177.0,157.0,1067.0,18.0,0.0,0.0,0.0,0.0
5,3,HA,"Hilo, HI",HI,"Honolulu, HI",HI,1310,33.0,1406,48.0,56.0,71.0,44.0,216.0,0.0,0.0,15.0,0.0,33.0
10,1,AA,"Los Angeles, CA",CA,"St. Louis, MO",MO,1810,52.0,2343,64.0,213.0,225.0,200.0,1592.0,0.0,0.0,12.0,0.0,52.0
30,7,PT,"Wilmington, NC",NC,"Philadelphia, PA",PA,1809,57.0,1939,59.0,90.0,92.0,65.0,413.0,0.0,0.0,2.0,0.0,57.0
2,7,AA,"Charlotte, NC",NC,"Dallas/Fort Worth, TX",TX,1454,3.0,1650,39.0,176.0,212.0,179.0,936.0,3.0,0.0,36.0,0.0,0.0
1,6,OO,"Hays, KS",KS,"Salina, KS",KS,1355,57.0,1438,48.0,43.0,34.0,21.0,88.0,0.0,0.0,0.0,0.0,48.0
30,7,WN,"Las Vegas, NV",NV,"Chicago, IL",IL,1750,35.0,2320,39.0,210.0,214.0,187.0,1521.0,26.0,0.0,4.0,0.0,9.0
10,1,NK,"Orlando, FL",FL,"Indianapolis, IN",IN,1930,50.0,2200,37.0,150.0,137.0,115.0,829.0,37.0,0.0,0.0,0.0,0.0
17,1,WN,"Las Vegas, NV",NV,"Austin, TX",TX,1555,45.0,2030,42.0,155.0,152.0,125.0,1090.0,0.0,0.0,0.0,0.0,42.0
6,4,WN,"Indianapolis, IN",IN,"Phoenix, AZ",AZ,1850,18.0,1950,15.0,240.0,237.0,218.0,1488.0,0.0,0.0,0.0,0.0,15.0
29,6,B6,"Boston, MA",MA,"Charlotte, NC",NC,917,13.0,1143,16.0,146.0,149.0,119.0,728.0,4.0,0.0,3.0,0.0,9.0
6,4,WN,"Denver, CO",CO,"Houston, TX",TX,925,-2.0,1250,34.0,145.0,181.0,151.0,862.0,0.0,0.0,34.0,0.0,0.0
29,6,MQ,"Miami, FL",FL,"Nashville, TN",TN,1340,15.0,1507,15.0,147.0,147.0,127.0,806.0,0.0,0.0,0.0,0.0,15.0
17,1,AA,"Dallas/Fort Worth, TX",TX,"Washington, DC",VA,706,39.0,1100,21.0,174.0,156.0,135.0,1192.0,0.0,0.0,0.0,0.0,21.0
19,3,HA,"New York, NY",NY,"Honolulu, HI",HI,1000,22.0,1510,62.0,670.0,710.0,657.0,4983.0,62.0,0.0,0.0,0.0,0.0
14,5,OH,"Charlotte, NC",NC,"Allentown/Bethlehem/Easton, PA",PA,934,-9.0,1120,31.0,106.0,146.0,77.0,481.0,0.0,0.0,31.0,0.0,0.0
21,5,G4,"Mission/McAllen/Edinburg, TX",TX,"Sanford, FL",FL,1026,19.0,1409,56.0,163.0,200.0,151.0,1059.0,0.0,0.0,54.0,0.0,2.0
15,6,NK,"Las Vegas, NV",NV,"Salt Lake City, UT",UT,1659,38.0,1926,27.0,87.0,76.0,55.0,368.0,0.0,0.0,27.0,0.0,0.0
20,4,HA,"Boston, MA",MA,"Honolulu, HI",HI,935,83.0,1500,46.0,685.0,648.0,621.0,5095.0,0.0,0.0,0.0,0.0,46.0
4,2,UA,"Detroit, MI",MI,"Denver, CO",CO,1652,33.0,1807,43.0,195.0,205.0,175.0,1123.0,4.0,0.0,10.0,0.0,29.0
6,4,DL,"New York, NY",NY,"Dallas/Fort Worth, TX",TX,855,99.0,1218,69.0,263.0,233.0,199.0,1389.0,69.0,0.0,0.0,0.0,0.0
29,6,AA,"Austin, TX",TX,"Dallas/Fort Worth, TX",TX,600,212.0,712,225.0,72.0,85.0,46.0,190.0,212.0,0.0,13.0,0.0,0.0
30,7,DL,"Orlando, FL",FL,"Detroit, MI",MI,1420,7.0,1657,16.0,157.0,166.0,124.0,957.0,0.0,0.0,9.0,0.0,7.0
1,6,G4,"Asheville, NC",NC,"St. Petersburg, FL",FL,1216,52.0,1354,84.0,98.0,130.0,92.0,519.0,0.0,0.0,84.0,0.0,0.0
8,6,NK,"Indianapolis, IN",IN,"Orlando, FL",FL,1915,-7.0,2135,16.0,140.0,163.0,111.0,829.0,0.0,0.0,16.0,0.0,0.0
10,1,WN,"Las Vegas, NV",NV,"Kahului, HI",HI,1145,10.0,1500,25.0,375.0,390.0,355.0,2695.0,9.0,0.0,15.0,0.0,1.0
1,6,UA,"Newark, NJ",NJ,"Houston, TX",TX,1528,19.0,1829,29.0,241.0,251.0,215.0,1400.0,19.0,0.0,10.0,0.0,0.0
10,1,AA,"Houston, TX",TX,"Chicago, IL",IL,1323,186.0,1600,176.0,157.0,147.0,128.0,925.0,0.0,0.0,0.0,0.0,176.0
