date,station_name,degrees_from_mean,longitude,latitude,max_temp,min_temp,type
2013-07-03,JACKMAN,-8.79,-70.2583,45.6275,15.6,12.2,Weak Cold
2013-04-19,KANE 1NNE,16.14,-78.8036,41.6767,23.3,15.0,Weak Hot
2013-01-29,COLLEGE STN,11.08,-96.3647,30.5892,26.7,13.9,Weak Hot
2013-09-01,FT SMITH RGNL AP,15.79,-94.3625,35.3331,38.3,23.9,Strong Hot
2013-09-04,SIMPSON 6 N WILDHORSE,11.35,-110.2158,48.9981,31.7,15.6,Weak Hot
2013-06-29,YELLOWSTONE PK MAMMOTH,10.41,-110.6964,44.9767,31.1,11.1,Weak Hot
2013-04-16,WHALEN DAM USBR,-18.91,-104.6281,42.2494,-2.8,-5.0,Weak Cold
2013-05-15,DAVID CITY,16.54,-97.1328,41.2492,39.4,13.3,Weak Hot
2013-09-10,PAINESVILLE 4 NW,17.45,-81.2956,41.7525,32.2,22.8,Strong Hot
2013-11-24,LAKE MILLS,-14.36,-88.8967,43.0803,-6.7,-12.8,Weak Cold
2013-12-08,BRECKENRIDGE,-30.21,-98.9017,32.75,-5.6,-10.0,Strong Cold
2013-11-28,BLAKELY MTN DAM,-10.6,-93.1947,34.5697,5.0,-7.2,Weak Cold
2013-09-18,DEER CREEK DAM,9.25,-111.5289,40.4044,25.6,12.8,Weak Hot
2013-09-02,CAVENDISH,12.59,-72.5989,43.3847,29.4,20.0,Weak Hot
2013-09-11,BEOWAWE,11.28,-116.475,40.5903,28.9,15.6,Weak Hot
2013-08-09,TIONESTA 2 SE LAKE,6.29,-79.4433,41.4792,26.7,20.0,Weak Hot
2013-06-12,SPRINGER,12.57,-104.585,36.3628,32.8,22.8,Weak Hot
2013-07-11,GRAPEVINE DAM,5.28,-97.0553,32.9506,38.9,27.8,Weak Hot
2013-12-18,SAN JUAN L M MARIN AP,1.78,-66.0108,18.4325,30.6,24.4,Weak Hot
2013-06-25,BRADFORD RGNL AP,7.94,-78.6403,41.8031,27.2,17.8,Weak Hot
2013-08-09,LYNCHBURG RGNL AP,4.24,-79.2067,37.3208,32.8,22.2,Weak Hot
2013-05-14,NEWCASTLE,10.67,-104.1886,43.8497,31.1,11.1,Weak Hot
2013-07-31,MT VERNON 3 NE,-10.21,-88.8533,38.3483,20.6,19.4,Weak Cold
2013-10-05,SHELBINA,14.67,-92.0467,39.6828,30.6,20.6,Weak Hot
2013-09-28,WINTHROP 1 WSW,-12.02,-120.1886,48.4742,13.3,5.6,Weak Cold
2013-04-18,YOAKUM,7.3,-97.1556,29.2739,27.8,22.2,Weak Hot
2013-09-25,LONG FALLS DAM,-10.27,-70.1983,45.2219,8.3,5.0,Weak Cold
2013-11-01,ELIZABETH CITY CGAS,14.07,-76.175,36.2606,25.6,20.0,Weak Hot
2013-04-10,MUTUAL,-11.22,-99.17,36.2283,21.1,-5.0,Weak Cold
2013-04-04,WINONA 5 E,-15.33,-89.6244,33.4847,7.8,5.6,Weak Cold
2013-10-18,MCKINLEY PARK,13.99,-148.9692,63.7175,9.4,4.4,Weak Hot
2013-07-04,SHASTA DAM,7.1,-122.4161,40.7142,38.9,27.2,Weak Hot
2013-08-06,ST PETERSBURG AP,3.38,-82.6261,27.7628,32.8,28.3,Weak Hot
2013-09-09,CRESCENT LAKE NWR,11.36,-102.4372,41.7608,36.7,14.4,Weak Hot
2013-11-02,DILLON,8.48,-79.3564,34.4092,27.8,16.1,Weak Hot
2013-10-03,CHARLOTTE AMALIE AP,2.31,-64.9667,18.3331,32.2,27.2,Weak Hot
2013-12-24,ITASCA UNIV OF MINN,-18.52,-95.1919,47.2256,-20.6,-35.0,Weak Cold
2013-06-05,WATFORD CITY,-12.97,-103.2892,47.8039,11.1,6.7,Weak Cold
2013-04-05,BAYTOWN,-12.16,-94.9908,29.9142,13.3,6.7,Weak Cold
2013-09-09,LOVELOCK,9.64,-118.4767,40.1906,31.1,16.7,Weak Hot
2013-06-01,BOTTINEAU,-12.37,-100.4525,48.8217,11.1,5.6,Weak Cold
2013-01-26,OCEANSIDE MARINA,7.27,-117.395,33.2097,16.7,14.4,Weak Hot
2013-09-04,TOK,10.3,-143.0372,63.3336,16.7,8.9,Weak Hot
2013-09-10,HARTFORD CITY 4 ESE,17.49,-85.2892,40.4356,32.8,20.6,Strong Hot
2013-07-28,EAU CLAIRE 4 NE,-9.95,-86.2408,42.0147,18.9,11.7,Weak Cold
2013-11-24,HAMILTON 2W,-28.15,-94.0347,39.7425,-5.0,-13.3,Strong Cold
2013-07-25,YUCCA 1 NNE,6.37,-114.1344,34.8775,40.6,31.1,Weak Hot
2013-05-07,SULPHUR SPRINGS,-9.48,-95.6269,33.1481,24.4,6.1,Weak Cold
2013-07-28,HILL CITY MUNI AP,-16.81,-99.8297,39.3756,17.2,12.8,Weak Cold
2013-12-23,UNDERWOOD,-16.62,-101.1461,47.455,-21.1,-31.1,Weak Cold
2013-12-09,SPANISH FORK PWR HOUSE,-12.19,-111.6044,40.0797,-8.9,-16.1,Weak Cold
2013-11-29,MERIDIAN KEY FLD,-10.5,-88.7442,32.3347,15.0,-4.9,Weak Cold
2013-09-26,LAS VEGAS MUNI AP,5.25,-105.1419,35.6542,23.9,13.3,Weak Hot
2013-11-27,STOCKTON 3 NNE,-25.61,-89.9958,42.4006,-5.6,-14.4,Strong Cold
2013-07-06,RIVERHEAD RSCH FM,4.83,-72.7158,40.9619,33.3,23.3,Weak Hot
2013-05-03,MEDFORD,-19.49,-90.3439,45.1308,-0.6,-2.2,Weak Cold
2013-05-03,MEEKER 5 W,-34.77,-96.9772,35.505,5.6,-0.6,Strong Cold
2013-09-06,NEW SALEM 5NW,10.13,-101.4897,46.8925,31.7,16.7,Weak Hot
2013-09-04,BRYCE CANYON AP,8.82,-112.1456,37.7064,26.1,10.6,Weak Hot
2013-06-14,AZTEC RUINS NM,8.72,-108.0006,36.835,35.0,17.8,Weak Hot
2013-05-31,BLUEFIELD MERCER CO AP,15.72,-81.2078,37.2958,29.4,18.9,Strong Hot
2013-05-07,TARPON SPGS SEWAGE PL,-5.14,-82.7539,28.1522,25.0,17.8,Weak Cold
2013-09-04,RAWLINS MUNI AP,10.27,-107.1997,41.8056,31.7,12.2,Weak Hot
2013-11-20,PURDUM,-38.21,-100.2472,42.065,-9.4,-23.3,Strong Cold
2013-11-23,WATONGA,-16.62,-98.4139,35.8578,-1.1,-4.4,Weak Cold
2013-12-16,MT HAMILTON,25.15,-121.6425,37.3436,22.2,16.1,Strong Hot
2013-08-01,TANANA CALHOUN MEM AP,10.83,-152.1069,65.1744,28.9,10.0,Weak Hot
2013-01-30,KEWAUNEE,10.31,-87.505,44.4628,7.2,-1.1,Weak Hot
2013-09-07,HARDIN,11.42,-107.6092,45.7317,36.1,18.3,Weak Hot
2013-02-17,WEST PALM BEACH INTL AP,-10.12,-80.0994,26.6847,14.4,6.7,Weak Cold
2013-10-29,HUNTLEY EXP STN,-17.64,-108.2444,45.9228,-0.6,-3.9,Weak Cold
2013-01-15,WICKENBURG,-18.72,-112.7403,33.9792,8.3,-8.3,Strong Cold
2013-01-13,MTN DELL DAM,-29.91,-111.7222,40.7497,-11.7,-25.0,Strong Cold
2013-08-29,BREMERTON,5.96,-122.6828,47.5689,26.7,18.3,Weak Hot
2013-05-29,MC MINNVILLE,8.9,-85.7811,35.6722,29.4,21.7,Weak Hot
2013-05-30,PALACIOS MUNI AP,9.33,-96.2536,28.7247,32.2,26.7,Strong Hot
2013-09-28,ALBUQUERQUE INTL AP,-8.0,-106.6156,35.0419,20.6,5.6,Weak Cold
2013-09-02,IDAHO FALLS 46 W,12.5,-112.9422,43.5317,25.0,15.6,Weak Hot
2013-01-13,CINCINNATI LUNKEN AP,15.26,-84.4189,39.1033,19.4,2.8,Weak Hot
2013-12-07,RATON FLTR PLT,-15.41,-104.4325,36.9194,-7.8,-15.0,Weak Cold
2013-12-08,RED LAKE FALLS,-16.12,-96.2658,47.8881,-22.8,-29.4,Weak Cold
2013-11-24,FT MADISON,-26.3,-91.3339,40.6222,-2.2,-13.3,Strong Cold
2013-04-19,WAYNESVILLE 1 E,10.09,-82.9683,35.4867,22.2,14.4,Weak Hot
2013-07-02,SPUR,-5.3,-100.8761,33.4792,30.0,14.4,Weak Cold
2013-05-07,TALLADEGA,-11.6,-86.135,33.4164,16.1,6.7,Weak Cold
2013-11-29,CHIPLEY,-12.48,-85.4847,30.7836,9.4,-2.2,Weak Cold
2013-05-30,NORTH VERNON 2 ESE,7.91,-85.5997,39.0017,29.4,18.9,Weak Hot
2013-05-14,MALTA 35 S,12.83,-107.9556,47.8417,32.8,9.4,Weak Hot
2013-12-22,LAUREL 3 W,29.88,-76.9003,39.0847,21.1,15.6,Strong Hot
2013-12-07,OKLAHOMA CITY WILL ROGERS AP,-16.28,-97.6006,35.3889,-6.0,-12.1,Weak Cold
2013-12-23,CHATHAM,17.77,-79.4103,36.8225,21.7,14.4,Weak Hot
2013-11-25,STORRS,-24.45,-72.2286,41.795,-4.4,-8.9,Strong Cold
2013-10-02,NASHVILLE 1 E,10.55,-89.3586,38.3431,29.4,18.9,Weak Hot
2013-01-14,COLORADO NM,-20.31,-108.7339,39.1014,-6.7,-17.8,Strong Cold
2013-11-13,BLANCHARD 2 SSW,-11.18,-97.67,35.1183,3.9,-7.2,Weak Cold
2013-08-25,WAUBAY NWR,8.42,-97.3269,45.4247,32.8,23.3,Weak Hot
2013-05-14,HAYES CENTER 1NW,11.06,-101.0344,40.5233,33.3,8.9,Weak Hot
2013-03-31,BLANDING,7.48,-109.4847,37.6131,20.0,6.1,Weak Hot
2013-01-13,UNION 8 S,26.24,-81.6628,34.6053,23.3,11.7,Strong Hot
2013-06-23,DETROIT WILLOW RUN AP,7.47,-83.5333,42.2333,32.8,21.1,Weak Hot
2013-11-01,OAKLAND 1 SE,13.03,-79.4,39.4133,18.9,11.7,Weak Hot
2013-08-02,SPOKANE INTL AP,-12.12,-117.5281,47.6217,16.1,12.8,Weak Cold
2013-03-01,SMITHVILLE,-11.08,-97.1689,30.0067,18.9,-2.8,Weak Cold
2013-08-28,KANE 1NNE,7.44,-78.8036,41.6767,27.8,17.8,Weak Hot
2013-04-30,YORK 3 SSW PUMP STN,10.96,-76.75,39.9167,19.4,15.0,Weak Hot
2013-05-17,COLORADO NM,12.34,-108.7339,39.1014,28.3,20.6,Weak Hot
2013-01-18,WILMINGTON 7 N,12.53,-77.9206,34.3208,26.1,2.8,Weak Hot
2013-04-03,TAHOKA,-19.07,-101.7981,33.1714,5.6,1.7,Weak Cold
2013-11-28,CELO 2 S,-13.42,-82.1769,35.8297,0.6,-10.6,Weak Cold
2013-10-24,CLAYTON 1 SSW,-9.47,-83.4233,34.8483,12.2,-1.1,Weak Cold
2013-04-06,DORSET,-9.38,-80.6667,41.6833,6.7,-7.8,Weak Cold
2013-05-20,MOFFETT FEDERAL AIRFIELD,10.3,-122.0481,37.4058,32.2,12.8,Weak Hot
2013-11-28,BUCKHANNON,-13.79,-80.22,38.9803,-1.1,-5.6,Weak Cold
2013-09-03,RAPELJE,10.49,-109.2531,45.9636,33.3,16.1,Weak Hot
2013-02-18,OCALA,-12.81,-82.0778,29.1639,18.9,-4.4,Weak Cold
2013-12-07,RAGLAND 3 SSW,-17.9,-103.7492,34.78,-7.8,-11.7,Weak Cold
2013-01-17,NEPHI,-12.8,-111.8319,39.7122,-8.9,-18.3,Weak Cold
2013-09-10,ALEDO,22.5,-90.7417,41.2019,37.2,21.7,Strong Hot
2013-05-12,EAST JORDAN,-13.29,-85.1322,45.1519,7.2,1.1,Weak Cold
2013-07-28,IRONWOOD,-13.5,-90.1892,46.4656,11.7,7.2,Weak Cold
2013-03-02,ANNISTON METRO AP,-15.23,-85.8556,33.5872,3.9,1.1,Weak Cold
2013-09-10,CONCHAS DAM,7.01,-104.1906,35.4072,32.2,21.1,Weak Hot
2013-08-08,BALLINGER 2 NW,5.65,-99.9764,31.7414,40.6,23.3,Weak Hot
2013-06-21,CACHUMA LAKE,-6.04,-119.9817,34.5822,31.1,3.9,Weak Cold
2013-10-11,MC CLUSKY,10.87,-100.4444,47.4825,18.3,11.7,Weak Hot
2013-11-28,CONCORD,-10.54,-80.5833,35.4111,6.7,-7.2,Weak Cold
2013-08-31,CLAYTON MUNI AIR PK,4.62,-103.1539,36.4486,36.1,20.0,Weak Hot
2013-09-05,LAS ANIMAS,9.88,-103.2153,38.0636,38.9,15.0,Weak Hot
2013-12-19,HANCOCK HOUGHTON CO AP,9.93,-88.4889,47.1686,6.7,-9.9,Weak Hot
2013-08-07,MORGAN CITY,2.87,-91.1761,29.6833,34.4,26.1,Weak Hot
2013-09-04,HERMIT 7 ESE,10.31,-107.1097,37.7717,23.9,8.9,Weak Hot
2013-04-09,LUDLOW 3 SSE,-11.3,-103.3719,45.785,1.7,-12.2,Weak Cold
2013-07-01,BARTOW,-6.27,-81.8433,27.8986,27.2,23.3,Weak Cold
2013-07-17,SAINT ANTHONY,8.3,-111.6789,43.9517,29.4,16.7,Weak Hot
2013-05-07,JASPER 1 NNW,-14.15,-84.4461,34.4758,10.6,6.1,Weak Cold
2013-11-28,HULAH DAM,-10.72,-96.1,36.9167,3.3,-8.3,Weak Cold
2013-05-11,GRANTS PASS,7.37,-123.3236,42.4244,33.3,13.9,Weak Hot
2013-04-09,FT ROBINSON,-11.94,-103.4617,42.6656,0.6,-12.2,Weak Cold
2013-08-26,RHINELANDER,7.83,-89.4508,45.5986,32.8,18.3,Weak Hot
2013-09-03,BOCA,9.19,-120.0936,39.3886,30.6,8.3,Weak Hot
2013-12-06,HAMLIN,14.51,-82.1114,38.2794,23.3,2.8,Weak Hot
2013-12-06,BIG TIMBER,-25.88,-109.9503,45.8328,-22.8,-28.3,Weak Cold
2013-04-10,FAULKTON 1 NW,-18.36,-99.1342,45.0364,-3.9,-8.9,Weak Cold
2013-01-21,LEABURG 1 SW,-7.55,-122.6886,44.1014,1.1,-3.3,Weak Cold
2013-05-17,CARRIZO SPRINGS 3S,8.71,-99.8733,28.4894,41.1,22.2,Weak Hot
2013-05-12,ROSALIA,8.54,-117.3625,47.2325,30.0,13.3,Weak Hot
2013-11-27,BARTLESVILLE F P FLD,-12.0,-96.0261,36.7683,3.9,-9.3,Weak Cold
2013-01-15,WUPATKI NM,-10.37,-111.3703,35.5247,-3.3,-14.4,Weak Cold
2013-05-03,WADENA 3 S,-10.17,-95.1494,46.3939,7.8,-4.4,Weak Cold
2013-12-05,ANSON,12.15,-99.89,32.7667,27.2,-2.8,Weak Hot
2013-07-28,INDIANAPOLIS,-8.2,-86.2803,39.7075,22.8,10.6,Weak Cold
2013-08-19,WOODLAND 1 WNW,5.54,-121.7942,38.6828,40.0,20.0,Weak Hot
2013-08-31,SAN JON,6.32,-103.3283,35.1086,39.4,21.1,Weak Hot
2013-02-01,TYNDALL,-17.54,-97.8703,42.9919,-16.1,-20.6,Weak Cold
2013-08-15,AUBURN 5 ESE,-11.12,-95.7469,40.3706,19.4,15.0,Weak Cold
2013-06-28,CLAYTON MUNI AIR PK,7.27,-103.1539,36.4486,35.6,20.6,Weak Hot
2013-07-01,MCCOOK,4.79,-98.1236,26.565,40.6,23.9,Weak Hot
2013-12-07,GRAND COTEAU,-13.21,-92.0442,30.4183,5.0,0.0,Weak Cold
2013-11-28,BEAUMONT RSCH CTR,-12.65,-94.2928,30.0689,9.4,0.0,Weak Cold
2013-04-10,SELBY,-16.42,-100.0356,45.51,-3.3,-9.4,Weak Cold
2013-11-22,TULSA INTL AP,-14.26,-95.8872,36.1994,1.7,-1.0,Weak Cold
2013-07-13,GRAND ISLAND AP,6.71,-98.3136,40.9611,36.7,25.0,Weak Hot
2013-01-27,PALACIOS MUNI AP,8.4,-96.2536,28.7247,25.6,18.3,Weak Hot
2013-08-31,CHINA LAKE NAF,6.72,-117.6931,35.6875,40.6,26.7,Weak Hot
2013-05-06,COOKEVILLE,-11.41,-85.5033,36.1075,13.3,7.8,Weak Cold
2013-05-29,BOISE CITY 2 E,9.77,-102.4806,36.7236,32.2,18.3,Weak Hot
2013-01-30,HONDO,12.97,-99.1383,29.3364,31.1,7.2,Weak Hot
2013-07-19,EDGARTOWN,11.19,-70.5181,41.3853,32.2,22.2,Strong Hot
2013-12-23,YADKINVILLE 6 E,16.68,-80.5481,36.1306,21.7,15.0,Weak Hot
2013-10-04,DETROIT WILLOW RUN AP,26.83,-83.5333,42.2333,27.8,20.0,Strong Hot
2013-05-13,RIDDLE,6.39,-123.3572,42.9506,28.3,13.3,Weak Hot
2013-07-06,CORINNA,6.61,-69.2417,44.9197,32.2,20.0,Weak Hot
2013-05-06,COLLINS,-12.66,-89.5572,31.6419,15.6,8.3,Weak Cold
2013-09-10,FAIRBURY 5S,10.64,-97.1669,40.0739,35.6,22.2,Weak Hot
2013-11-24,FT SCOTT,-12.42,-94.7086,37.8428,17.8,-10.0,Weak Cold
2013-12-07,SYLACAUGA 4 NE,11.35,-86.2114,33.2053,25.6,3.3,Weak Hot
2013-09-30,BAGDAD,-9.31,-113.1739,34.5972,26.7,6.7,Weak Cold
2013-09-06,GRAND LAKE 6 SSW,7.29,-105.8667,40.185,25.6,8.3,Weak Hot
2013-12-07,KENNEBEC,-38.03,-99.8628,43.9072,-19.4,-29.4,Strong Cold
2013-04-10,COLUMBIA 8 N,-16.03,-98.3,45.725,-2.8,-8.9,Weak Cold
2013-09-06,GLENDIVE,12.69,-104.7183,47.1064,36.1,20.6,Weak Hot
2013-04-29,MEXICAN HAT,9.98,-109.8675,37.1497,31.7,7.8,Weak Hot
2013-10-26,GUNTERSVILLE,-22.57,-86.3297,34.3344,11.1,0.6,Strong Cold
2013-12-06,ALEXANDRIA MUNI AP,-16.38,-95.3942,45.8678,-21.6,-25.5,Weak Cold
2013-06-29,REDMOND ROBERTS FLD,10.15,-121.1392,44.2558,32.8,15.6,Weak Hot
2013-06-05,PUEBLO MEM AP,-14.37,-104.4983,38.29,16.7,10.6,Weak Cold
2013-09-06,PHILIP AP,13.03,-101.6011,44.0511,38.9,17.2,Weak Hot
2013-09-09,BURWELL,10.62,-99.1433,41.7769,32.8,20.0,Weak Hot
2013-08-07,NIXON,6.05,-97.7675,29.2283,38.9,25.0,Strong Hot
2013-01-13,ST GEORGE,-11.27,-113.5611,37.1069,1.1,-8.3,Weak Cold
2013-09-06,CAMP CROOK,10.91,-103.9744,45.5489,35.0,16.7,Weak Hot
2013-05-02,ATKINSON 3SW,-16.46,-99.0303,42.5136,5.6,-0.6,Weak Cold
2013-10-04,WASHINGTON REAGAN AP,11.87,-77.0342,38.8483,32.2,18.9,Weak Hot
2013-01-14,WAYNESBORO 2 W,11.15,-88.6708,31.6772,26.1,6.7,Weak Hot
2013-12-17,WATERVILLE TRTMT PLT,-17.01,-69.6544,44.5272,-7.8,-26.1,Weak Cold
2013-12-05,DALHART MUNI AP,-17.67,-102.55,36.0167,-7.7,-13.2,Weak Cold
2013-06-27,GARDEN CITY EXP STA,6.16,-100.8122,37.9931,39.4,21.1,Weak Hot
2013-04-12,BROKEN BOW 2 W,-17.37,-99.675,41.4083,-1.1,-5.6,Weak Cold
2013-06-30,CUYAMACA,22.96,-116.5872,32.9897,36.1,21.1,Strong Hot
2013-10-11,GRAND RPDS FOREST LAB,10.06,-93.4975,47.2436,22.8,11.1,Weak Hot
2013-08-15,FT BRAGG 5 N,5.8,-123.7567,39.5092,22.8,15.6,Weak Hot
2013-12-24,CANAL POINT USDA,6.4,-80.6256,26.8639,30.6,18.3,Weak Hot
2013-09-06,GRAHAM,8.04,-98.5669,33.1203,38.9,25.0,Weak Hot
2013-04-30,WESTCLIFFE,9.72,-105.4661,38.1311,21.7,6.1,Weak Hot
2013-07-03,LUFKIN ANGELINA CO AP,-4.69,-94.7544,31.2361,32.8,17.8,Weak Cold
2013-07-19,SPENCER,4.97,-81.3583,38.8008,32.2,21.1,Weak Hot
2013-10-06,MAMMOTH CAVE,8.2,-86.1481,37.1317,30.0,16.1,Weak Hot
2013-01-20,WINNEMUCCA MUNI AP,-17.98,-117.8081,40.9017,-2.8,-25.6,Weak Cold
2013-12-04,BITTER LAKES WR,12.62,-104.4042,33.4594,23.3,6.7,Weak Hot
2013-06-30,SAINT HELENA,6.52,-122.4714,38.5067,36.1,17.8,Weak Hot
2013-05-18,HONDO,7.6,-99.1383,29.3364,38.3,21.1,Weak Hot
2013-03-03,LINCOLNTON 4 W,-10.83,-81.3289,35.4606,7.8,-7.2,Weak Cold
2013-11-11,ROOSEVELT ROADS,4.65,-65.6408,18.255,32.2,26.1,Strong Hot
2013-09-12,DENIO,12.12,-118.6339,41.9892,28.3,17.8,Weak Hot
2013-12-31,HOLCOMBE,-36.47,-91.1269,45.2236,-19.4,-32.2,Strong Cold
2013-06-30,EL MORRO NATL MON,6.93,-108.3492,35.0381,35.0,12.2,Weak Hot
2013-04-03,FINDLAY WPCC,-10.17,-83.6622,41.0461,6.7,-6.1,Weak Cold
2013-08-02,STOCKTON METRO AP,-3.97,-121.2258,37.8892,33.3,11.7,Weak Cold
2013-04-02,DOWAGIAC 1 W,-13.89,-86.1319,41.9856,1.1,-5.6,Weak Cold
2013-10-04,LUBBOCK,10.03,-101.8136,33.6542,33.9,15.6,Weak Hot
2013-04-12,BRUNSWICK,-14.77,-93.1331,39.4247,3.9,1.7,Weak Cold
2013-09-12,ITHACA CORNELL UNIV,20.5,-76.4492,42.4492,32.8,18.9,Strong Hot
2013-09-03,CLANTON,5.11,-86.6522,32.8203,32.2,21.7,Weak Hot
2013-07-16,CRATERS OF THE MOON,7.21,-113.5581,43.465,31.7,18.9,Weak Hot
2013-06-27,BUFFUMVILLE LAKE,7.29,-71.9075,42.1164,28.9,18.9,Weak Hot
2013-09-04,TOWER FALLS,12.76,-110.4203,44.9167,26.7,11.1,Weak Hot
2013-06-04,CHRISTIANSTED AP,-3.47,-64.8056,17.7028,27.8,23.9,Weak Cold
2013-08-09,HAMLET,4.36,-79.6922,34.8872,33.9,23.9,Weak Hot
2013-01-14,RATON FLTR PLT,-14.57,-104.4325,36.9194,-7.2,-14.4,Weak Cold
2013-03-15,CARLSBAD CAVERN CITY AP,10.51,-104.2581,32.3336,32.2,3.9,Weak Hot
2013-04-27,AUBERRY 2 NW,9.79,-119.5128,37.0919,29.4,14.4,Weak Hot
2013-08-24,TRINIDAD,8.33,-104.4869,37.1786,31.1,21.7,Weak Hot
2013-01-12,CLEVELAND FLTR PLT,30.97,-84.7981,35.2203,22.8,15.0,Strong Hot
2013-12-30,DETOUR VILLAGE,-27.26,-83.9014,45.9983,-12.2,-23.9,Strong Cold
2013-08-09,INDIAN MILLS 2 W,6.69,-74.7883,39.8144,30.0,23.3,Weak Hot
2013-08-26,ELLSWORTH 1 E,10.56,-92.4586,44.7303,32.8,24.4,Weak Hot
2013-06-28,BELZONI,5.17,-90.4919,33.1772,35.0,25.6,Weak Hot
2013-08-16,BELLE PLAINE,-8.55,-92.2764,41.8814,26.1,7.2,Weak Cold
2013-05-06,TULLAHOMA,-12.01,-86.2089,35.3453,13.3,7.8,Weak Cold
2013-01-27,GILA HOT SPRINGS,9.83,-108.2075,33.1975,13.9,2.2,Weak Hot
2013-05-06,IOLA 1 W,-12.56,-95.4242,37.9233,12.2,7.8,Weak Cold
2013-12-07,CHEESMAN,-32.07,-105.2783,39.2203,-10.0,-26.7,Strong Cold
2013-01-30,KNOXVILLE MCGHEE TYSON AP,12.33,-83.9858,35.8181,20.6,5.6,Weak Hot
2013-09-20,NIMROD DAM,7.05,-93.1594,34.9553,34.4,22.8,Weak Hot
2013-08-17,BLACK ROCK,5.43,-112.9539,38.7075,37.8,13.3,Weak Hot
2013-01-22,DILIA,13.21,-105.0569,35.1842,24.4,-6.7,Weak Hot
2013-09-13,THE DALLES MUNI AP,9.08,-121.1661,45.6194,31.7,20.0,Weak Hot
2013-04-16,NEW ORLEANS INTL AP,7.62,-90.2511,29.9933,28.9,22.8,Weak Hot
2013-06-29,SUMMER LAKE 1 S,17.57,-120.7897,42.9592,35.0,15.6,Strong Hot
2013-08-18,GALAX RADIO WBRF,-8.28,-80.9139,36.6633,18.9,15.0,Weak Cold
2013-10-05,WAYNESBORO 2 W,18.04,-88.6708,31.6772,33.3,21.1,Strong Hot
2013-04-10,COLBY 1SW,-33.68,-101.0689,39.3925,-5.6,-8.9,Strong Cold
2013-12-06,ELK MTN,-37.28,-106.4136,41.6878,-17.2,-28.9,Strong Cold
2013-05-31,MT PLEASANT 1N,9.1,-87.2019,35.5572,30.6,22.2,Weak Hot
2013-05-14,DALECARLIA RSVR,-10.87,-77.1133,38.9386,14.4,2.8,Weak Cold
2013-04-09,GUAM INTL AP,2.89,144.7961,13.4836,33.3,26.1,Weak Hot
2013-08-17,OPELIKA,-9.58,-85.4492,32.6592,22.2,18.3,Weak Cold
2013-05-05,PLYMOUTH 5 E,-10.22,-76.6592,35.8722,16.7,9.4,Weak Cold
2013-09-08,EL CAPITAN DAM,9.96,-116.8164,32.8839,35.0,24.4,Weak Hot
2013-05-29,COTTONWOOD FALLS,9.45,-96.5483,38.3703,29.4,21.7,Weak Hot
2013-04-17,BELLE MINA 2 N,9.27,-86.8819,34.6892,27.2,17.8,Weak Hot
2013-01-04,WENDOVER AP AWOS,-29.85,-114.0358,40.7206,-13.9,-21.1,Strong Cold
2013-04-29,PALM SPRINGS,17.89,-116.5097,33.8275,41.1,20.0,Strong Hot
2013-01-15,TAHOE CITY,-10.05,-120.1428,39.1678,0.0,-16.7,Weak Cold
2013-01-31,LEWISBURG 3 N,13.99,-80.4042,37.8564,18.3,-2.8,Weak Hot
2013-03-25,LEONARD CREEK RCH,-9.65,-118.7192,41.5167,16.1,-10.6,Weak Cold
2013-01-21,PARTOUN,-14.79,-113.8858,39.6308,-4.4,-25.0,Weak Cold
2013-09-10,DONIPHAN,8.68,-90.8125,36.6206,36.7,19.4,Weak Hot
2013-02-26,FT PIERCE,8.32,-80.3508,27.4419,28.3,20.0,Weak Hot
2013-01-12,BROOKLET 1 W,10.66,-81.673,32.375,26.1,11.7,Weak Hot
2013-01-13,TITUSVILLE WTR WKS,12.43,-79.6931,41.63,12.2,2.2,Weak Hot
2013-08-18,ANNISTON METRO AP,-8.17,-85.8556,33.5872,23.9,19.4,Weak Cold
2013-09-07,DOUGLAS 1 SE,9.23,-105.3603,42.7467,33.3,15.0,Weak Hot
2013-05-12,COEUR D'ALENE,7.62,-116.7967,47.6822,28.9,13.3,Weak Hot
2013-10-07,LIBERTY 1 NE,10.67,-74.74,41.8017,16.7,13.3,Weak Hot
2013-01-13,CALEDONIA,12.62,-91.5028,43.6308,7.8,-14.4,Weak Hot
2013-07-04,TALKEETNA AP,-8.27,-150.095,62.32,11.7,10.0,Weak Cold
2013-07-15,ALCALDE,-8.61,-106.0567,36.0908,23.3,16.7,Weak Cold
2013-01-05,ROOSEVELT ROADS,2.96,-65.6408,18.255,29.4,25.0,Weak Hot
2013-03-04,NICEVILLE,-10.2,-86.4928,30.5317,10.6,-2.2,Weak Cold
2013-07-19,RIPLEY,6.15,-81.7119,38.8172,34.4,23.3,Weak Hot
2013-09-05,MOLOKAI AP,-5.53,-157.0961,21.1544,30.0,16.1,Weak Cold
2013-01-30,WARDENSVILLE RM FARM,16.0,-78.5811,39.1139,21.1,3.9,Weak Hot
2013-10-04,SHIPPENSBURG,11.2,-77.5214,40.0589,29.4,15.6,Weak Hot
2013-09-29,WINSLOW MUNI AP,-8.75,-110.7208,35.0281,27.8,2.8,Weak Cold
2013-05-02,JACKSONVILLE,-7.93,-81.7019,30.4844,21.7,19.4,Weak Cold
2013-04-05,LIVINGSTON 2 NNE,-10.71,-94.9256,30.7394,15.0,5.0,Weak Cold
